Process_Num,School_Attend_Code,State_Code,Cycle_Code,Tested_Own_School,School_Reported_Code,L_Name,F_Name,M_Initial,Doc_Id,DOB,Gender,Ethn_FedValues,Grade_Reported,Test_Dte,Grade_School_Header,Grade_Student_Grid,Eng,Mth,Rdg,Sci,Composite,STEM,E_Earn_Prod,E_Earn_Knlg,E_Earn_Conv,M_Earn_Higher,M_Earn_NumQ,M_Earn_Alg,M_Earn_Func,M_Earn_Geom,M_Earn_Stat,M_Earn_Essen,M_Earn_Mod,R_Earn_Ideas,R_Earn_Struc,R_Earn_Knlg,S_Earn_Data,S_Earn_Inv,S_Earn_Eval,Eng_Low,Eng_High,Mth_Low,Mth_High,Rdg_Low,Rdg_High,Sci_Low,Sci_High,Composite_Low,Composite_High,STEM_Low,STEM_High,Pred_ACT_Eng_Low,Pred_ACT_Eng_High,Pred_ACT_Mth_Low,Pred_ACT_Mth_High,Pred_ACT_Rdg_Low,Pred_ACT_Rdg_High,Pred_ACT_Sci_Low,Pred_ACT_Sci_High,Pred_ACT_Composite_Low,Pred_ACT_Composite_High,Pred_ACT_STEM_Low,Pred_ACT_STEM_High,USRnk_Sub_Engl,USRnk_Sub_Math,USRnk_Sub_Rdg,USRnk_Sub_Sci,USRnk_Comp,USRnk_STEM,C_Readiness,Best_Lan,Program_Of_Study,EdLevel_Mthr,EdLevel_Fthr,Partic_InstMus,Partic_VocMus,Partic_Pubs,Partic_Debate,Partic_Art,Partic_Theater,Partic_VAthl,Partic_Sci,Partic_Honors,Partic_Cheer,Partic_ServOrg,Partic_RacEthOrg,Partic_Abroad,Partic_PolOrg,Partic_RadioTV,Partic_RelOrg,Partic_ROTC,Partic_FratSor,Partic_StuGov,Partic_NotPartic,Clg_Outreach,WorkHrs,Highest_ed_exp,Career,EOS_OptIn,Results_Void,Help_EdPlan,Help_Writing,Help_Reading,Help_StudySk,Help_MathSk,Help_Computer,Help_Public_Speaking,IntInv_Responses,IntInv_MapReg1,IntInv_MapReg2,IntInv_MapReg3,IntInv_LikePerc,IntInv_IndiffPerc,IntInv_DislikePerc,IntInv_TechSta,IntInv_SciSta,IntInv_ArtSta,IntInv_SocSta,IntInv_BusCSta,IntInv_BusOpSta,IntInv_TechStd,IntInv_SciStd,IntInv_ArtStd,IntInv_SocStd,IntInv_BusCStd,IntInv_BusOpStd,IntInv_TechRnk,IntInv_SciRnk,IntInv_ArtRnk,IntInv_SocRnk,IntInv_BusCRnk,IntInv_BusOpRnk,English_9,English_10,English_11,English_12,English_Other,English_Other_2,English_Other_3,English_Credit,Algebra_1,Geometry,Algebra_2,Trigonometry,Pre_Calc,Calculus,Math_Other,Math_Other_2,Math_College_Prep_9,Math_College_Prep_10,Math_College_Prep_11,Math_College_Prep_12,Math_Credit,History_US,History_World,Gvt_Civics,Global_Studies,Geography,Economics,Psychology,Sociology,Social_Studies_Other,Social_Studies_Other_2,Social_Studies_Credit,General_Science,Biology_1,Biology_2,Chemistry_1,Chemistry_2,Physics,Anat_Phys,Natural_Science_Other,Natural_Science_Other_2,Natural_Science_Credit,Spanish_Credit,French_Credit,German_Credit,Lang_Other_Credit,IntCareer_Fit,G_HS_Avg,G_AllEng,G_AllMth,G_AllSocSt,G_AllNatSc,Core_Ind,Suppl_Local_Itms,Test_Form,Eng_Responses,Math_Responses,Read_Responses,Sci_Responses,Eng_Itm_Scores,Math_Itm_Scores,Read_Itm_Scores,Sci_Itm_Scores,Eng_Raw,Math_Raw,Read_Raw,Sci_Raw,Address1,City,State,Zip,Stu_ID_Num,Preid_Local_Items,Pred_PreACT_Eng_Low,Pred_PreACT_Eng_High,Pred_PreACT_Mth_Low,Pred_PreACT_Mth_High,Pred_PreACT_Rdg_Low,Pred_PreACT_Rdg_High,Pred_PreACT_Sci_Low,Pred_PreACT_Sci_High,Pred_PreACT_Composite_Low,Pred_PreACT_Composite_High,Pred_PreACT_STEM_Low,Pred_PreACT_STEM_High
V4549000,410935,41,913,Y,410935,lastName153,firstName153,m,7a3,20571027,0,6,10,20201007,10,10,06,13,07,06,08,10,00,03,05,05,00,01,02,01,01,01,01,00,02,01,00,01,01,04,08,12,14,05,09,04,08,07,09,09,11,07,12,12,16,09,15,09,14,08,12,10,13,03,10,02,01,01,01,,A,A,C,B,,,,,,,1,,,,,,,,,,,,,,N,A,G,C,Y,,N,N,Y,N,N,N,N,233332133233233332213332133332333333133323233332233233233322133133233333,01,04,00,068,024,008,8,5,8,9,8,9,68,51,68,80,66,73,96,54,96,100,94,99,2,0,0,4,4,0,0,3.0,2,0,4,0,4,0,0,0,0,0,0,0,3.0,2,0,0,0,0,51,0,0,2,0,2.5,0,2,0,0,0,0,0,0,0,1.0,,,,,2,,,,1.0,,2,,20A,423123114441411132321322423213232123131123144,351424525435352331243122323113214233,1211341343214322314432141,233231323142211312323324331232,000100100010110000000100000000001001000000000,000000001000010010000000100110000000,1000000000000001010000000,001000000000000000000001000000,08,06,03,02,b2d167eb8ed8abccf524197f45dbd6b58f93c6d7343b751161,cd34c1c9eeb0065acd32446b9f1f43,32,e668f6efda,a1a7edf2ba,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName154,firstName154,m,7a3,20380526,0,4,10,20201007,10,10,19,16,24,16,19,16,08,06,14,03,00,00,01,02,00,12,06,11,04,03,05,01,05,17,21,15,17,21,27,14,18,18,20,15,17,19,24,16,19,21,27,16,21,19,22,16,19,71,43,78,42,65,41,,A,A,F,F,,,,,1,,1,1,1,,,,,,,,,,,,N,A,G,*,Y,,Y,Y,N,Y,Y,N,N,233213233212213222333223331223333212333222333221313212233313222212332212,07,08,09,042,043,015,8,7,7,7,6,5,63,62,61,60,55,50,90,88,87,85,70,49,2,23,1,4,0 1,0,0,3.5,2,23,1,4,4,0,0,0,0,0,0,0,4.5,2,2,0,0,2,0,4,24,0,0,5.0,2,21,0,1,4,4,0,0,0,4.5,,,,,0,2.8,3.0,3.0,4.0,1.0,2,,20A,414334122343413241212333112444413113131312222,543342421225121422332321314213114532,3222422412323122222222214,133232313232143342111243321111,010011111111111110111111111000110001000010100,111100100010100001111000101010100000,0010111111111101100110111,101000000100111010000100010011,28,15,18,11,7c84f8210d7cc8d81db33a2cec4d1924323149318aaed95ad5,e3b0c44298fc1c149afbf4c8996fb9,32,88bf63ce98,802dedcd90,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName155,firstName155,m,7a3,20700209,f,6,10,20201007,10,10,16,17,15,18,17,18,06,05,13,08,01,02,03,02,00,09,07,04,03,02,05,04,04,14,18,16,18,13,17,16,20,16,18,17,19,16,21,17,20,14,20,17,22,17,20,18,21,54,54,32,57,52,59,,A,A,B,B,,,,,,1,,,,1,,,,,,,,,,,N,A,H,*,Y,,Y,N,Y,N,Y,N,N,133212113231112321123221212321133321123321123221123221123212132323233322,02,03,00,029,039,032,5,3,5,7,7,7,48,43,52,62,62,58,44,23,58,89,89,78,24,13,0,0,0,0,0,1.5,24,13,4,4,3,3,0,0,0,0,0,0,4.5,13,24,4,4,4,4,4,4,24,0,8.5,24,23,0,4,3,3,3,0,0,4.5,,,,,0,3.7,3.7,3.7,3.8,3.5,2,,20A,214131222343412243332133411344412113422342231,543315333525151132544541433312421533,4443122412324233212,124333234243413311342241242213,110110011111110111001011010100111001000000100,111111010110110111000100000010001000,0000011111110000110000000,110100110100001001011100100010,24,17,09,13,30215ed50f55f2a8920844a6c1411a25309b8bb02b07e027ff,25e04e1cc5f2a67f6ed20f6cb3d04d,32,88bf63ce98,cdb027e3d4,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName156,firstName156,m,7a3,20600417,0,4,10,20201007,10,10,07,13,09,13,11,13,05,01,04,02,00,01,01,00,00,03,01,02,00,02,02,03,03,05,09,12,14,07,11,11,15,10,12,12,14,08,13,12,16,10,16,14,19,11,14,13,16,06,10,05,20,07,12,,A,B,H,H,,,,,,,,,,,,,,,,,,,,1,N,E,F,B,Y,,Y,N,N,Y,N,N,N,113111132221212111123212321313123112113121132121133321121212132211112123,00,00,00,019,031,050,5,4,5,5,5,5,52,44,51,51,48,50,56,28,53,54,43,49,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,0,,,,,,0,,20A,441332142244422132414413324134141231412234331,312115324131313423512424542412513251,3214143341241214234122342,413421441331412213342132144213,000010101010100000010001000000000100000101000,000011000000000000001001000010000000,0001000000000010100010000,001010001001000000011000001010,10,05,04,08,72dd47d5309552b1186461332e06af3d40425fbdcaa891c01c,25e04e1cc5f2a67f6ed20f6cb3d04d,32,88bf63ce98,29af2fc234,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName157,firstName157,m,7a3,20250421,0,6,10,20201007,10,10,12,14,13,12,13,13,05,02,11,03,01,00,01,01,00,06,03,03,02,02,03,01,03,10,14,13,15,11,15,10,14,12,14,12,14,12,17,13,17,13,18,13,18,13,16,13,16,31,20,20,14,20,12,,A,A,F,E,,,,,,,1,,1,,1,,,,,,,,,,N,A,G,C,Y,,Y,Y,Y,Y,Y,N,N,213333133232213332123211322231113332123312133331113233133312132331113332,02,03,00,047,024,029,6,4,5,8,8,8,56,46,49,66,66,66,71,33,47,94,94,95,24,121,0,0,0,0,0,1.5,24,0,131,0,0,0,0,0,0,0,0,0,1.5,241,0,0,0,0,0,0,2,53,0,2.5,0,23,0,141,0,0,0,0,0,1.5,,,,,3,3.5,3.3,3.7,3.7,3.3,2,,20A,232111142344432321112342144113431323242244442,135333343125354442321553412322351322,3233123111321443223211342,132341113 24233431113214131223,101100101110100000011100100000100001110101000,000100000010011001100110000000001000,0000010010110000100101000,100100000000001001000111000000,18,09,07,07,49ee588a2ad07687b7be2a0a2a204230a3d8724c5a4aacf2be,25e04e1cc5f2a67f6ed20f6cb3d04d,32,e3b0c44298,cf99fe32dc,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName158,firstName158,m,7a3,19840408,f,4,10,20201007,10,10,18,22,26,20,22,21,09,06,11,09,01,03,02,02,01,14,09,11,06,03,09,04,04,16,20,20,24,23,29,18,22,21,23,20,22,18,23,22,26,23,28,19,24,22,25,21,24,66,84,84,71,80,78,,C,A,B,A,,,,,1,1,,,,,1,,,,,,,,1,,N,A,H,*,Y,,Y,N,N,Y,Y,Y,N,333322113321331222332321212321333232121211113213333311113222113321212332,02,03,04,038,032,031,5,6,5,6,8,7,52,54,49,54,64,58,56,67,47,66,92,78,241,4 1,4 1,4 1,0,0,0,4.0,241,231,231,4 1,221,4 1,0,0,0,0,0,0,6.0,241,241,4 1,4 1,241,4 1,2,4,0,0,8.0,241,241,0,241,231,221,0,0,0,5.0,,,,,0,3.5,4.0,3.0,4.0,3.4,1,,20A,212114122143313143144333111421412122123142313,54331543555215413213455441311   2314,3324422411323112111222414,133324221222144121242241323124,111101111011011011000111110011111000000000011,111111111101111111010111000110000000,0111111110111111011110011,101111101100110101111100010000,26,23,20,17,dacdfab08ededf4c73589238418db4ad0e9922e9fc9ded6073,25e04e1cc5f2a67f6ed20f6cb3d04d,32,0dd7633498,997a46e688,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName159,firstName159,m,7a3,20050924,0,4,10,20201007,10,10,04,13,12,13,11,13,02,00,02,02,01,00,01,00,00,04,02,02,02,02,06,01,01,02,06,12,14,10,14,11,15,10,12,12,14,06,11,12,16,12,18,14,19,11,14,13,16,01,10,15,20,07,12,,D,A,B,C,,,,,,,,,,,,,,,,,,,,1,N,D,E,J,Y,,Y,N,N,N,N,N,N,333112123213313312133213,,,,046,021,033,,,,,,,00,00,00,00,00,00,,,,,,,0,6,0,0,0,0,0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,,,,,0,,,,,,3,,20A,14222223232114432114221,141123512115114551243551432311514211,2242131111322431212112111,133213112113433141121232,001000001100000000001000000000000000000000000,010000000000101000000110000010000000,0000000010110000110000010,101000000010001111000100000000,04,06,06,08,114f5e70dadc00e4b1aad4032c043fd49ad2dc996a8c5837e6,25e04e1cc5f2a67f6ed20f6cb3d04d,b3,e3b0c44298,45e2a32046,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName160,firstName160,m,7a3,19860514,0,4,10,20201007,10,10,09,12,12,14,12,13,06,01,06,01,00,00,00,00,01,03,03,02,03,01,04,03,02,07,11,11,13,10,14,12,16,11,13,12,14,10,15,11,15,12,18,14,19,12,15,13,16,14,04,15,27,12,12,,A,B,A,A,,,,,,,,,,,,,,,,,,,,1,N,A,E,K,Y,,Y,N,Y,N,Y,N,Y,212123 13123123212112222111113112113212112121211,,,,013,036,051,,,,,,,00,00,00,00,00,00,,,,,,,11,1,0,0,0,0,0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,1.0,1,0,0,0,1,51,0,1,0,51,2.5,0,0,0,1,0,0,0,0,0,0.5,,,,,0,,1.0,,1.0,,2,,20A,411423122323424123123223144111431342331342442,122122353235132454123154432233212335,1343214234443242412141322,132324232143432412231324113241,010000111101100001000001100001100010000000000,000000000000100000000011000000000001,1100000000001001010001000,100111110000000000100001000001,13,04,06,09,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca4,e632b7095b0bf32c260fa4c539e9fd,32,88bf63ce98,8f649145f7,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName161,firstName161,m,7a3,19910314,0,6,10,20201007,10,10,08,13,15,14,13,14,03,03,06,01,00,00,01,00,00,04,01,05,03,01,07,02,00,06,10,12,14,13,17,12,16,12,14,13,15,09,14,12,16,14,20,14,19,13,16,14,17,10,10,32,27,20,20,,A,A,F,E,,,,,,,1,1,,,,,,,,,,,,,N,A,G,M,Y,,Y,N,N,Y,N,Y,N,111111111113111313111311111131111113113113111111111122111311223111111331,04,05,06,017,006,078,6,3,2,2,5,5,54,40,34,35,48,50,66,16,5,7,43,49,23,23,4,0,0,0,0,3.0,24,0,4,0,0,4,0,0,0,0,0,0,3.0,0,0,0,4,1,4,0,1,0,0,3.0,0,0,0,2,0,0,2,0,0,2.0,,,,,2,,3.0,4.0,,,2,,20A,11112412131441443231231441113,2323344133114224125423114324134,3124423413322423414114341,133432213212423132232,010101110100110000011100010000000000000000000,000100100000000001001000000010000000,0011110110110000010000000,101000100110001100101000000000,12,05,09,09,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca4,e3b0c44298fc1c149afbf4c8996fb9,32,0dd7633498,4e104bb65a,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName162,firstName162,m,7a3,19190502,0,6,10,20201007,10,10,08,15,15,15,13,15,05,00,07,05,00,02,02,01,00,06,05,06,03,00,03,05,02,06,10,14,16,13,17,13,17,12,14,14,16,09,14,14,18,14,20,15,20,13,16,15,18,10,31,32,34,20,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,N,N,N,Y,Y,N,,,,,000,000,000,,,,,,,00,00,00,00,00,00,,,,,,,0,0,0,0,0,0,0,0.0,22,0,0,0,0,4,0,0,0,0,0,0,2.0,0,0,0,0,0,4,0,22,0,0,2.0,0,0,0,0,0,0,4,0,0,1.0,,,,,0,,,2.0,2.0,,3,,20A,2421341334144211432121,225534432435133532534253254341221344,1332321432313323131323123,123231231332434113231313343213,101111100000100011111000000000000000000000000,000000110000100011010010011000001010,1100010101101000001010000,111000111000000100100010000010,12,11,09,10,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca4,e3b0c44298fc1c149afbf4c8996fb9,32,88bf63ce98,8ee9610517,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName163,firstName163,m,7a3,20451207,0,6,10,20201007,10,10,13,14,12,14,13,14,06,02,11,04,00,01,01,02,00,04,01,05,01,00,05,01,03,11,15,13,15,10,14,12,16,12,14,13,15,13,18,13,17,12,18,14,19,13,16,14,17,37,20,15,27,20,20,,A,A,H,H,,1,,,,,,,,,,,,,,,,,,,N,A,I,B,Y,,Y,Y,N,N,Y,N,Y,222211112123112231112221112121212113223221212112112122232221121111112332,05,06,00,010,044,046,5,4,3,4,4,6,52,47,41,46,47,56,56,37,18,36,37,74,22,13,0,3,0,0,0,2.0,21,3,12,0,0,0,0,0,0,0,0,0,2.0,12,4,3,0,22,0,0,0,0,0,3.0,22,4,0,0,0,0,0,0,0,2.0,,,,,1,1.9,2.3,1.3,2.0,2.0,2,,20A,234111222423431123212224413413414233212214444,132431343221354532423313254122313254,2423431233432144423123314,132142123241423123312413234133,100100011001100001111000010000110101100111000,000000000010011011000000011100000000,0010100000000100000010011,100000000101001100001010101000,19,08,06,09,28ec855614d427fd17642c65cc2f77c4ba46a0b9cae350d673,25e04e1cc5f2a67f6ed20f6cb3d04d,32,e3b0c44298,0426717383,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName164,firstName164,m,7a3,19480112,0,4,10,20201007,10,10,10,14,12,12,12,13,06,01,08,04,01,02,00,01,00,04,04,03,03,00,03,03,01,08,12,13,15,10,14,10,14,11,13,12,14,11,16,13,17,12,18,13,18,12,15,13,16,20,20,15,14,12,12,,C,B,D,E,,,,,,,1,,,,,,,,,,,,,,N,A,E,K,Y,,N,Y,N,N,Y,N,N,111321113122212321111111211122222222111133113211113122231122222212221332,04,05,06,014,040,046,6,5,3,3,5,7,54,48,41,42,49,58,66,42,18,21,48,78,23,4,4,4,0,0,0,4.0,22,22,4,4,4,4,0,0,0,0,0,0,6.0,24,4,4,4,4,4,4,4,4,0,9.0,4,22,4,22,4,4,4,4,0,8.0,,,,,2,2.5,3.0,2.0,4.0,2.0,1,,20A,242121322322344242432141412422142132132241312,423423314244142553231424224131454143,3241442143243143113234321,123322313322231444114332123432,101100011100000110001000011010001000000100010,001000000000100000010001001100000110,0000101000001100010100000,111110000000000010000000010000,15,08,06,07,7b0a3606146588c8fad86fe496902f6e8af213e4069b8bd1ce,25e04e1cc5f2a67f6ed20f6cb3d04d,32,0dd7633498,2a3900e6ff,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName165,firstName165,m,7a3,20750203,0,4,10,20201007,10,10,13,16,20,22,18,19,08,05,06,02,01,00,01,00,00,11,03,10,02,02,08,03,08,11,15,15,17,18,22,20,24,17,19,18,20,13,18,16,19,18,23,21,26,18,21,19,22,37,43,61,81,59,66,,A,B,B,B,,,,,,,,,,,,,,,,,,,,1,N,A,I,K,N,,N,Y,Y,N,N,Y,N,132211321132313333112111212123233113231122132131313131232111112112112132,05,06,07,028,026,046,6,5,5,5,3,7,56,52,49,48,40,59,71,58,47,41,16,82,22,23,1,4,0,0,0,3.5,23,22,3,0,3,0,0,0,0,0,0,0,3.0,3,0,0,0,24,0,22,0,0,0,2.5,0,23,0,3,0,0,0,0,0,1.5,,1,,,3,2.7,2.5,2.5,3.0,3.0,2,,20A,241311122143113142313333444424232143331242143,23133535242212434242235441321542212,1124424412243412431322113,123434332242443241242213244314,100000111011011010010111000010001011000100001,000101000011101001001011000011000100,1011110111001011001010010,111001010100011011111110101110,19,13,14,19,5c0bddf7641cf1d7b7577e23dcaa171f2cb4213290d508797b,25e04e1cc5f2a67f6ed20f6cb3d04d,32,88bf63ce98,862e493b44,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName166,firstName166,m,7a3,19960715,f,4,10,20201007,10,10,09,15,21,14,15,15,04,03,06,04,00,01,02,01,00,07,04,09,04,02,03,03,03,07,11,14,16,18,24,12,16,14,16,14,16,10,15,14,18,18,24,14,19,15,18,15,18,14,31,66,27,37,30,,A,B,,,,,,,,,,,,,,,,,,,,,,1,N,A,D,T,Y,,N,N,N,N,Y,N,N,113111131111111111113111111111111111111111131111311111111111111111111111,09,10,00,007,000,093,2,3,3,2,2,2,38,43,40,35,34,38,11,23,15,7,5,11,23,4,0,0,0,0,0,2.0,4,20,4,0,0,0,0,0,0,0,0,0,3.0,0,0,0,0,23,0,0,0,0,0,1.0,0,0,0,20,0,0,0,0,0,1.0,,,,,3,1.5,3.0,0.0,3.0,0.0,2,,20A,441134331143341114134131424421212123313212344,142455122422244231244224313411443243,4314432242321121211123214,121432211313443214324231243132,000111000011000000000010000011011001000110000,010001000011001010000001100010010010,0101101001110100111010111,110000101010011000000100100000,13,11,15,09,05e02d2569617ec126948869951751e4193a1b1759181db85f,25e04e1cc5f2a67f6ed20f6cb3d04d,32,88bf63ce98,b9516ede8f,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName167,firstName167,m,7a3,19060710,f,6,10,20201007,10,10,12,15,21,18,17,17,06,04,08,02,00,01,00,01,00,09,05,10,02,03,05,04,05,10,14,14,16,18,24,16,20,16,18,16,18,12,17,14,18,18,24,17,22,17,20,17,20,31,31,66,57,52,50,,A,B,F,G,,,,,,1,,1,1,1,,,,,,,,,,,N,A,H,*,Y,,N,N,Y,N,N,N,N,233213133311133313223313333313233311233321 33231113111233111233313333332,11,12,01,055,015,030,6,6,8,9,7,5,57,53,65,80,62,50,76,62,93,100,89,49,141,6 1,1,0,0,0,0,2.0,141,6 1,6,6,6,6,6,0,0,0,0,0,6.5,641,641,0,0,0,0,6 1,641,54,0,4.5,141,141,0,6 1,0,0,6,6,0,4.0,1,1,,,0,4.0,4.0,4.0,4.0,4.0,2,,20A,43133412234342323321233242     414 3     1,543314442135123442122451335424514213,3124441112323112432121212,122213233211433313243412224124,000011111111101101111110000000000001000000000,111110100000100001001010100000000000,0011100011111111000011110,110000110111001000110010111000,18,11,15,14,5989a3b12b270952debfc002a58469acfd0ead77ee3d2c9810,25e04e1cc5f2a67f6ed20f6cb3d04d,32,0dd7633498,90e2e1e19c,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName168,firstName168,m,7a3,19600806,f,4,10,20201007,10,10,21,23,31,27,26,25,11,04,15,08,00,03,02,02,01,17,08,14,06,03,12,05,08,19,23,21,25,28,34,24,30,25,27,23,27,21,26,23,27,27,33,25,30,26,29,25,28,80,87,94,95,93,91,,A,A,B,D,,,,,,,,,1,,1,,,,,1,,,,,N,C,H,R,Y,,N,N,N,N,N,Y,N,312322311122312221312112312211311112313111312112311112212111311221311221,06,07,08,018,031,051,5,9,1,3,4,5,50,71,31,41,45,50,50,98,3,18,32,49,241,241,241,4 1,0,0,0,4.0,241,241,241,2 1,241,0,0,0,0,0,0,0,5.0,0,4 1,0,0,241,0,4 1,0,0,0,3.0,0,241,4 1,241,0,0,2 1,0,0,4.0,,,,,1,4.0,4.0,4.0,4.0,4.0,1,,20A,214134122443423243112332123421311243424232243,543315435522154132332115151112122554,4324422412323112411221214,133324231214143141242313234311,110111111011101111011110100011010111001100101,111111111111111111111000010110100000,0111111111111111011111111,101111111110111111111010101111,30,25,23,25,c9e41451bd86eb215cd777a67641b17bdb5b56a54adb4dbd24,25e04e1cc5f2a67f6ed20f6cb3d04d,32,88bf63ce98,c1be5f0fdf,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName169,firstName169,m,7a3,19250405,0,6,10,20201007,10,10,05,14,07,12,10,13,01,02,04,03,01,01,00,01,00,05,02,01,02,00,04,03,00,03,07,13,15,05,09,10,14,09,11,12,14,06,12,13,17,09,15,13,18,10,13,13,16,01,20,02,14,03,12,,A,B,H,H,,,,,,,1,,,,,,,,,,,,,,N,A,G,O,Y,,N,N,N,N,N,N,N,,,,,000,000,000,,,,,,,00,00,00,00,00,00,,,,,,,63,0,0,0,0,0,0,1.0,64,0,0,0,0,0,0,0,0,0,0,0,1.0,0,63,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0.0,,,,,0,,3.0,4.0,3.0,,3,,20A,2314121323234113141231,3424124232511534525535514,122113413423212,124312213213324123,100000101101110000000000000000000000000000000,010010100000110001000110000000000000,1010000000000100000000000,110100100110000100000000000000,07,08,03,07,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca4,e3b0c44298fc1c149afbf4c8996fb9,e3,e3b0c44298,1b9ae3e195,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName170,firstName170,m,7a3,20610909,f,6,10,20201007,10,10,07,15,18,16,14,16,04,02,03,04,01,00,01,02,00,08,04,06,03,03,04,02,05,05,09,14,16,16,20,14,18,13,15,15,17,08,13,14,18,16,22,16,21,14,17,16,19,06,31,50,42,28,41,,A,B,A,B,,,,,,,,,,,,,,,,,,,,1,N,C,G,W,Y,,N,N,N,N,N,Y,N,113111 13111113311113111311111111311111111111111113111131111111111111131,01,04,00,014,000,086,2,3,2,4,3,4,38,43,36,44,42,44,11,23,8,26,22,28,24,0 1,0,0,0,0,0,1.0,24,0 1,0,0,0,0,0,0,0,0,0,0,1.0,0,241,0,0,0,0,0,0,0,0,1.0,0,231,0,0,0,0,0,0,0,1.0,,,,,2,3.8,4.0,4.0,4.0,3.0,2,,20A,4213121224133211112143124434114213113,541333212531151152325541522415524412,1242232411223112412423113,133413332112323132343242222333,000000111001000000110100000001100000000000000,110100000100110101100100000011000000,1000001110011111010010010,101000010010001100010100110100,09,12,12,11,cfc45a7bb1e784da7d6dfdda8cf55266b31b3cf8e48f46f601,25e04e1cc5f2a67f6ed20f6cb3d04d,32,88bf63ce98,ecf35a3d20,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName171,firstName171,m,7a3,20570415,f,4,10,20201007,10,10,09,12,12,13,12,13,04,03,07,01,00,00,01,00,00,03,01,02,02,02,04,03,01,07,11,11,13,10,14,11,15,11,13,12,14,10,15,11,15,12,18,14,19,12,15,13,16,14,04,15,20,12,12,,C,B,B,B,,,,,,,,,,,,,,,,,,,,1,N,C,G,*,Y,,N,N,N,N,Y,N,Y,323113332133112321113121321221213211223321233332213112132111121211213331,00,00,00,031,029,040,5,6,5,6,5,6,50,53,48,54,52,56,50,62,42,66,59,74,63,63,0,0,0,0,0,2.0,64,0,64,0,0,0,0,0,0,0,0,0,2.0,64,64,0,0,0,0,64,0,0,0,3.0,61,63,0,64,0,0,0,0,0,3.0,3,2,2,,0,3.4,3.0,4.0,4.0,2.7,2,,20A,432122142333223311414342112331331,22242254312151343232,2122131132322122433132143,23313322233114314242432,001100101101001000010100111101000000000000000,000000000010000011100000000000000000,0010000001110101000000000,001000100001111110000000000000,14,04,06,08,4e0e5512dedeb41f690637e864f2c5111120a274bada857331,e3b0c44298fc1c149afbf4c8996fb9,87,0dd7633498,164a9528f0,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName172,firstName172,m,7a3,20900521,f,6,10,20201007,10,10,11,14,14,17,14,16,06,03,07,03,01,01,01,00,00,06,03,05,01,02,07,01,04,09,13,13,15,12,16,15,19,13,15,15,17,11,17,13,17,13,19,17,22,14,17,16,19,25,20,26,50,28,41,,A,B,B,E,1,,,,1,,,1,,,,,,,,,,,,,N,A,G,B,Y,,N,N,N,N,Y,N,Y,323323333323332323333332332333233331323233333231333321333323333332323332,03,08,00,074,022,004,8,9,8,8,9,8,63,71,65,66,71,68,90,98,93,94,98,96,22,13,4,4,0,0,0,3.5,23,0,12,4,4,0,0,0,0,0,0,0,3.5,0,23,0,0,0,4,0,24,0,0,3.0,0,22,0,23,4,0,4,0,0,4.0,,,,,2,2.8,2.3,2.7,3.5,2.5,2,,20A,232421222143412343424141433421442123232,1424145132233444525335514423134,3144241442424442331224,13232431331342312324131442,101000011011110011000000000011101001100000000,010010000010001001010110000010000000,0001000101010001001110000,100111000010001100110011010000,16,09,08,12,ea25ad37afc939452e092deab84b86712d72e8008d54c4d4cf,25e04e1cc5f2a67f6ed20f6cb3d04d,32,88bf63ce98,0335bdc022,,,,,,,,,,,,,
